timestamp,champion,level,current_gold,total_gold,xp,x,y,minions_killed,jungle_minions,damage_done,damage_taken,win,game_duration
540.2,Garen,8,222,3622,4811,1684,11438,78,0,3972,5012,0,1589
600.2,Garen,9,480,3880,5351,1592,11399,86,0,5520,6868,0,1589
660.3,Garen,9,320,4070,5493,1246,8536,87,0,6552,7908,0,1589
720.3,Garen,9,620,4370,6002,1609,12827,95,0,6754,8905,0,1589
780.3,Garen,10,940,4690,7159,3873,11793,104,0,6754,10124,0,1589
840.3,Garen,11,1144,4894,7787,1101,9889,109,0,7027,11015,0,1589
900.3,Garen,11,239,5239,8402,1395,11444,120,0,7027,11532,0,1589
960.3,Garen,12,1614,6614,9764,996,10243,129,0,9771,15085,0,1589
1020.4,Garen,13,308,6858,10177,4401,8153,134,0,9771,15118,0,1589
1080.4,Garen,13,707,7257,10828,6654,6927,140,1,10485,17787,0,1589
1140.4,Garen,13,1624,8174,11406,3753,10000,146,1,13505,21211,0,1589
1200.4,Garen,14,2112,8662,12213,2576,12475,152,1,13963,22854,0,1589
1260.4,Garen,15,416,9216,13115,3772,10766,168,1,13963,23228,0,1589
1320.5,Garen,15,1446,10246,13790,7698,8794,170,1,17079,24140,0,1589
1380.5,Garen,16,512,10762,14711,10501,3070,187,1,17079,25100,0,1589
1440.5,Garen,16,651,10901,14711,7075,4100,187,1,17079,26338,0,1589
1500.5,Garen,16,1163,11413,15647,3148,12516,205,1,17079,26975,0,1589
1560.5,Garen,16,465,11664,15855,4732,3722,207,1,19015,30371,0,1589
1589.1,Garen,16,122,11721,15855,4732,3722,207,1,19015,30371,0,1589
0.0,Garen,1,500,500,0,603,611,0,0,0,0,0,1165
60.0,Garen,1,0,500,0,1102,11604,0,0,0,0,0,1165
120.1,Garen,2,209,709,465,1131,10806,6,0,62,764,0,1165
180.1,Garen,3,551,1051,1098,1128,11154,17,0,96,1551,0,1165
240.1,Garen,5,32,1282,1731,998,5926,23,0,96,1964,0,1165
300.2,Garen,5,199,1449,2010,1786,11903,25,0,96,2436,0,1165
360.2,Garen,6,551,1801,2756,2962,13149,37,0,392,3404,0,1165
420.2,Garen,7,311,2261,3265,1995,12108,48,0,490,4155,0,1165
480.2,Garen,7,541,2491,3761,1375,11929,54,0,490,5297,0,1165
540.3,Garen,8,852,2802,4394,1980,11422,62,0,490,5902,0,1165
600.3,Garen,8,1207,3157,5027,1023,11157,74,0,715,6815,0,1165
660.3,Garen,9,1505,3455,5585,2989,13203,84,0,715,7150,0,1165
720.3,Garen,10,128,3928,6853,3101,10607,96,0,715,8378,0,1165
780.3,Garen,11,511,4311,7565,3053,12220,109,0,1743,9485,0,1165
840.4,Garen,11,736,4536,8088,2196,12450,115,0,2796,11270,0,1165
900.4,Garen,11,318,4818,8486,1100,5504,122,0,2796,12795,0,1165
960.4,Garen,12,683,5183,9128,2793,12021,134,0,3415,15128,0,1165
1020.4,Garen,13,59,5829,10088,394,461,134,0,4715,16397,0,1165
1080.4,Garen,13,465,6235,10681,1484,11643,144,0,5437,18120,0,1165
1140.5,Garen,13,739,6509,11115,860,10560,151,0,5685,20180,0,1165
1165.3,Garen,13,190,6560,11115,681,2764,151,0,5685,20180,0,1165
0.0,Garen,1,500,500,0,14103,14195,0,0,0,0,0,2030
60.0,Garen,1,0,500,0,3164,13049,0,0,0,0,0,2030
120.0,Garen,2,173,673,310,3104,13441,3,0,0,441,0,2030
180.0,Garen,3,549,1049,1067,4291,13396,16,0,0,1371,0,2030
240.1,Garen,5,862,1362,1824,2702,12833,27,0,46,1919,0,2030
300.2,Garen,5,336,1686,2134,1631,12842,32,0,46,2374,0,2030
360.2,Garen,6,543,1893,2674,4246,13672,36,0,46,3531,0,2030
420.2,Garen,7,855,2205,3338,3067,13432,45,0,46,4120,0,2030
480.3,Garen,7,1611,2961,4008,1793,12083,57,0,589,4705,0,2030
540.3,Garen,8,332,3282,4657,4398,9889,67,0,637,4834,0,2030
600.3,Garen,9,788,3738,5126,1971,11857,76,2,1763,5846,0,2030
660.3,Garen,9,179,4069,5746,1815,11512,88,2,2626,6803,0,2030
720.3,Garen,11,954,4844,7720,1660,11306,105,2,4319,9008,0,2030
780.3,Garen,11,1686,5576,7929,3300,13513,108,2,4484,10885,0,2030
840.4,Garen,12,2291,6181,8819,4559,13705,121,2,5351,12983,0,2030
900.4,Garen,12,192,6332,8993,12960,2698,123,2,6992,14409,0,2030
960.4,Garen,12,463,6603,9595,3123,9576,130,2,6992,14421,0,2030
1020.4,Garen,13,1111,7251,10342,1664,10357,145,2,6992,14554,0,2030
1080.4,Garen,13,2040,8180,11140,11500,7805,157,2,8634,16095,0,2030
1140.4,Garen,13,54,8444,11376,8856,6314,163,2,8634,17248,0,2030
1200.4,Garen,14,176,8566,11458,13841,6781,163,2,9289,20377,0,2030
1260.5,Garen,14,616,9006,12394,11560,2019,180,2,9434,22779,0,2030
1320.5,Garen,15,1383,9773,13106,11718,1765,194,2,9627,23674,0,2030
1380.5,Garen,15,1741,10130,13819,4870,8922,205,2,9627,24444,0,2030
1440.5,Garen,16,3108,11498,15929,1448,7626,219,2,13873,25486,0,2030
1500.6,Garen,16,212,11922,16029,10013,9034,219,2,16101,28742,0,2030
1560.6,Garen,16,335,12044,16297,9778,9148,219,2,16101,28742,0,2030
1620.6,Garen,17,904,12613,17417,2245,11754,238,2,16101,28824,0,2030
1680.6,Garen,17,504,13014,18144,7955,5747,249,2,16101,28941,0,2030
1740.6,Garen,18,266,13525,18855,8050,768,257,2,18444,33874,0,2030
1800.6,Garen,18,93,13652,18855,11361,11241,257,2,18444,33874,0,2030
1860.7,Garen,18,575,14139,19668,8780,9798,266,2,20099,37150,0,2030
1920.7,Garen,18,48,14312,19882,9968,7032,266,2,20918,40577,0,2030
1980.7,Garen,19,806,15070,21290,8139,8721,290,2,21108,41766,0,2030
2030.8,Garen,19,1003,15267,21356,12742,12508,293,2,22603,45295,0,2030
0.0,Garen,1,500,500,0,603,611,0,0,0,0,1,1903
60.0,Garen,1,0,500,0,2311,12317,0,0,0,0,1,1903
120.0,Garen,2,237,737,620,2948,12876,8,0,301,365,1,1903
180.0,Garen,4,573,1073,1191,4696,12407,19,0,1173,1301,1,1903
240.0,Garen,4,226,1326,1532,1959,11380,27,0,1173,1608,1,1903
300.1,Garen,5,577,1677,2196,1220,11357,39,0,1787,2461,1,1903
360.1,Garen,6,75,2375,3033,1148,5783,52,0,2797,3272,1,1903
420.2,Garen,7,455,2755,3666,2920,12828,65,0,2797,3317,1,1903
480.2,Garen,8,1211,3511,4532,2961,13288,76,0,4416,4643,1,1903
540.2,Garen,9,1821,4121,5344,2095,11488,89,4,4416,5320,1,1903
600.3,Garen,10,2584,4884,6334,2516,13584,102,4,5906,7148,1,1903
660.3,Garen,10,151,5151,6768,1757,12152,111,4,5906,7234,1,1903
720.3,Garen,12,900,5900,8737,3754,13365,128,4,7873,9005,1,1903
780.3,Garen,12,195,6645,9170,1767,10886,136,4,7873,9414,1,1903
840.4,Garen,13,788,7238,10196,7848,13533,154,4,8960,9828,1,1903
900.4,Garen,13,1841,8291,11230,6305,12207,164,4,10349,11145,1,1903
960.4,Garen,14,294,8794,12286,9362,13650,178,8,10349,11513,1,1903
1020.4,Garen,14,666,9166,12739,1119,738,179,8,12336,14329,1,1903
1080.4,Garen,15,196,9646,13661,6386,1061,196,8,12336,14434,1,1903
1140.5,Garen,16,1240,10689,14945,13277,6602,219,8,12336,14912,1,1903
1200.5,Garen,16,1988,11443,16020,12974,3200,231,8,15247,16621,1,1903
1260.5,Garen,17,965,12225,16561,9985,8611,237,8,19484,18579,1,1903
1320.5,Garen,17,1364,12623,17382,13911,7257,247,12,20179,20106,1,1903
1380.5,Garen,17,597,12977,17955,13778,8590,256,12,21882,23173,1,1903
1440.5,Garen,17,806,13186,18199,3075,12605,261,12,21882,23239,1,1903
1500.6,Garen,18,581,14261,18776,9625,5969,267,12,24630,26793,1,1903
1560.6,Garen,18,494,14573,19209,1456,7821,276,12,24630,27385,1,1903
1620.6,Garen,18,1408,15487,19876,9629,4580,282,12,28140,29828,1,1903
1680.6,Garen,19,1967,16052,20872,6510,12618,300,12,28219,30026,1,1903
1740.6,Garen,19,1595,16179,20872,6176,9472,300,12,30770,33534,1,1903
1800.7,Garen,19,67,16451,21604,5776,6711,300,12,31269,37135,1,1903
1860.7,Garen,20,1554,17938,22628,5649,5797,302,12,32869,37328,1,1903
1903.2,Garen,20,2098,18482,23131,12751,13144,307,12,32869,40271,1,1903
0.0,Garen,1,500,500,0,14103,14195,0,0,0,0,1,1395
60.0,Garen,1,0,500,0,3734,11840,0,0,0,0,1,1395
120.0,Garen,2,173,673,341,3938,13758,3,0,60,967,1,1395
180.0,Garen,3,461,961,1129,4007,13895,11,0,177,1863,1,1395
240.0,Garen,5,1104,1604,1967,2547,12499,22,0,221,2244,1,1395
300.1,Garen,5,114,1814,2308,3126,12989,27,0,457,2932,1,1395
360.1,Garen,6,463,2163,3034,2348,12435,38,0,490,3348,1,1395
420.2,Garen,7,165,2615,3667,13222,14299,48,0,490,3364,1,1395
480.2,Garen,7,327,2777,3822,3929,13429,50,0,490,3996,1,1395
540.2,Garen,8,1173,3623,4980,2566,13440,66,0,1592,5460,1,1395
600.2,Garen,9,342,3842,5210,2319,12379,70,0,1861,6082,1,1395
660.2,Garen,9,585,4085,5768,3853,13653,77,0,2126,7577,1,1395
720.2,Garen,11,1334,4834,7487,1880,11549,85,0,3292,8236,1,1395
780.2,Garen,11,197,5197,8199,13378,14304,97,0,3957,8802,1,1395
840.3,Garen,12,11,5411,8652,4254,13398,103,0,4386,11600,1,1395
900.3,Garen,12,310,5710,8898,4562,7181,103,0,6340,13494,1,1395
960.3,Garen,12,775,6175,9575,1227,10757,116,0,6905,14665,1,1395
1020.3,Garen,13,371,6571,10218,13224,3965,127,0,7397,16929,1,1395
1080.3,Garen,14,690,7190,11447,1157,10649,146,0,7935,17333,1,1395
1140.4,Garen,14,1414,7914,12055,2251,11642,157,0,8012,17700,1,1395
1200.4,Garen,14,305,8205,12383,5255,13574,163,0,10013,21839,1,1395
1260.4,Garen,14,77,8327,12558,14093,6972,163,0,12037,24159,1,1395
1320.4,Garen,15,717,8967,14120,10603,3196,179,0,12089,24889,1,1395
1380.4,Garen,16,1702,9952,15987,5344,1232,190,0,14311,27696,1,1395
1395.6,Garen,16,2031,10281,16196,3072,2508,192,0,14311,27978,1,1395
0.0,Garen,1,500,500,0,14103,14195,0,0,0,0,0,1949
60.0,Garen,1,0,500,0,2898,12780,0,0,0,0,0,1949
120.0,Garen,2,297,797,558,1753,12102,11,0,484,664,0,1949
180.0,Garen,4,563,1063,1191,2449,12601,17,0,676,1099,0,1949
240.0,Garen,5,57,1407,1824,7044,13553,28,0,1038,1173,0,1949
300.1,Garen,5,343,1693,2345,1747,12222,38,0,1719,1928,0,1949
360.1,Garen,6,135,2235,2748,3708,13136,38,0,3186,2993,0,1949
420.2,Garen,7,441,2541,3319,2201,12137,47,0,4122,4078,0,1949
480.2,Garen,8,24,3424,4185,10352,13927,59,0,4918,4451,0,1949
540.2,Garen,8,290,3690,4818,1342,12377,68,0,4918,4473,0,1949
600.2,Garen,9,535,3935,5358,3522,13133,73,0,5769,6161,0,1949
660.2,Garen,10,60,4710,6277,9747,13958,85,0,6837,6497,0,1949
720.2,Garen,11,524,5174,7769,1535,10920,103,0,8032,7869,0,1949
780.3,Garen,12,504,6354,8639,14340,14391,110,0,9204,9569,0,1949
840.3,Garen,12,513,6768,9351,7592,6898,124,0,9409,10792,0,1949
900.3,Garen,13,1337,7592,10572,5863,5680,136,0,11100,12320,0,1949
960.3,Garen,14,217,8317,11502,12089,2177,148,0,12018,12804,0,1949
1020.3,Garen,14,522,8622,11816,11720,1660,154,0,12502,15681,0,1949
1080.3,Garen,14,642,9252,12736,11529,3978,178,0,12502,15850,0,1949
1140.3,Garen,14,939,9549,12963,12443,2817,187,0,14829,19197,0,1949
1200.3,Garen,15,1090,9700,13207,13688,5081,189,0,14829,19197,0,1949
1260.4,Garen,15,178,10263,14212,5267,8065,200,0,16578,20982,0,1949
1320.4,Garen,16,417,10501,14718,7673,7777,207,0,16578,20994,0,1949
1380.4,Garen,16,704,10789,15027,8751,6324,207,0,17434,26677,0,1949
1440.4,Garen,16,126,10911,15027,7671,9643,207,0,17434,26677,0,1949
1500.4,Garen,16,376,11165,15156,5390,9390,214,0,17780,27592,0,1949
1560.4,Garen,17,11,11601,16494,13234,10399,222,0,18307,27874,0,1949
1620.5,Garen,17,775,12369,16872,13542,7788,223,0,19907,28836,0,1949
1680.5,Garen,17,2122,13721,17851,9690,6129,235,0,21805,33759,0,1949
1740.5,Garen,18,3449,15048,18516,5276,5034,235,0,25431,37300,0,1949
1800.5,Garen,18,1071,15171,18646,6543,12624,235,0,25431,37300,0,1949
1860.5,Garen,18,1515,15614,19404,7383,8625,248,0,25431,37412,0,1949
1920.5,Garen,18,2226,16325,19808,9245,11324,254,0,27717,42023,0,1949
1949.1,Garen,18,333,16382,19808,9245,11324,254,0,27717,42023,0,1949
0.0,Garen,1,500,500,0,14103,14195,0,0,0,0,0,1780
60.0,Garen,1,0,500,0,5308,11355,0,0,0,0,0,1780
120.0,Garen,2,213,713,403,3741,13802,5,0,0,533,0,1780
180.0,Garen,3,509,1009,1098,4524,14056,14,0,0,1551,0,1780
240.1,Garen,4,223,1473,1551,1780,12168,16,0,465,2109,0,1780
300.2,Garen,6,680,1930,2401,846,5467,33,0,967,3583,0,1780
360.2,Garen,6,189,2139,2680,4055,13668,38,0,1239,3978,0,1780
420.2,Garen,6,704,2654,3066,2420,13317,43,0,1613,4498,0,1780
480.2,Garen,7,50,2950,3624,12341,14106,53,0,1759,5374,0,1780
540.2,Garen,8,501,3401,4412,1603,11213,65,0,1796,5985,0,1780
600.3,Garen,8,143,3793,4704,3830,13621,71,0,1796,6599,0,1780
660.3,Garen,9,496,4146,5324,2991,13090,84,0,1919,7899,0,1780
720.3,Garen,9,820,4470,5855,4364,13385,93,0,2223,8624,0,1780
780.3,Garen,11,1923,5573,7711,1258,10463,112,0,3140,9915,0,1780
840.3,Garen,11,28,6548,7920,8353,13764,115,0,3573,10464,0,1780
900.3,Garen,12,1364,7884,8918,11291,1893,127,0,4823,10814,0,1780
960.3,Garen,12,441,8161,9281,1974,11934,134,0,6653,12269,0,1780
1020.3,Garen,13,74,8644,10057,14137,13843,134,0,8047,13719,0,1780
1080.4,Garen,13,529,9104,11063,3615,11088,152,0,8347,14027,0,1780
1140.4,Garen,14,1265,9840,11788,2207,9620,161,0,8957,14733,0,1780
1200.4,Garen,15,2643,11218,13591,1502,11921,179,0,11476,17373,0,1780
1260.4,Garen,15,415,11340,13731,12736,6123,179,0,11476,17914,0,1780
1320.4,Garen,15,172,11516,13893,14191,11979,182,0,14900,20700,0,1780
1380.4,Garen,16,735,12080,14779,6752,1288,197,0,16959,23506,0,1780
1440.4,Garen,16,653,13048,15430,4280,10331,202,0,19320,26773,0,1780
1500.4,Garen,16,917,13311,15738,10057,6677,208,0,19320,27050,0,1780
1560.5,Garen,16,1117,13512,16082,3959,11312,212,0,19625,28621,0,1780
1620.5,Garen,16,141,13635,16082,14063,12540,212,0,20778,31654,0,1780
1680.5,Garen,17,120,14164,16829,13470,13861,228,0,20778,32199,0,1780
1740.5,Garen,17,1292,15341,17422,9155,13567,235,0,24050,34419,0,1780
1780.0,Garen,17,1433,15482,17533,9216,13534,235,0,24604,36118,0,1780
0.0,Garen,1,500,500,0,14103,14195,0,0,0,0,0,1841
60.0,Garen,1,0,500,0,2211,12173,0,0,0,0,0,1841
120.1,Garen,2,283,783,558,1452,12014,10,0,627,645,0,1841
180.1,Garen,3,148,998,868,3695,13771,15,0,1171,1288,0,1841
240.2,Garen,4,466,1316,1532,2959,7895,25,0,1573,2342,0,1841
300.2,Garen,5,393,1593,2079,2567,12890,34,0,1862,2815,0,1841
360.2,Garen,6,935,2135,2822,2162,12503,40,0,3173,3970,0,1841
420.2,Garen,6,95,2345,3039,1390,11720,45,0,3371,4170,0,1841
480.2,Garen,7,401,2651,3535,2192,13153,56,0,4147,6087,0,1841
540.3,Garen,7,163,2813,3621,2811,12246,56,2,4147,6250,0,1841
600.3,Garen,8,613,3263,4099,2955,13313,61,2,4639,7039,0,1841
660.3,Garen,8,953,3603,4812,2283,12543,74,2,5336,7790,0,1841
720.3,Garen,9,1390,4040,5445,4148,13766,86,2,5955,8566,0,1841
780.4,Garen,9,263,4363,6078,6475,13480,96,2,6573,9213,0,1841
840.4,Garen,10,1010,5110,7236,2253,9745,107,2,7172,9710,0,1841
900.4,Garen,11,72,5422,7634,11344,14100,113,2,7702,12007,0,1841
960.4,Garen,11,492,5842,8416,5834,13290,127,2,8517,12483,0,1841
1020.4,Garen,12,1340,6690,9548,5165,9392,143,2,10060,13427,0,1841
1080.5,Garen,13,1839,7189,10243,5478,6812,153,2,10060,14347,0,1841
1140.5,Garen,13,249,7474,10650,3480,9947,153,2,10724,16583,0,1841
1200.5,Garen,13,848,8073,11345,7796,13346,157,2,13761,19594,0,1841
1260.5,Garen,14,573,8573,11635,5789,8454,160,2,14086,19594,0,1841
1320.5,Garen,15,2005,10005,13791,1403,6954,171,2,17056,21605,0,1841
1380.6,Garen,15,98,10398,14255,7858,5413,176,2,17056,21729,0,1841
1440.6,Garen,15,226,10526,14420,13950,4906,176,2,18042,25534,0,1841
1500.6,Garen,15,348,10648,14420,9347,9623,176,2,18042,25534,0,1841
1560.6,Garen,16,617,10921,14839,12849,7334,184,2,22891,28734,0,1841
1620.6,Garen,16,947,11252,15648,12844,2542,193,2,22891,28961,0,1841
1680.7,Garen,16,1599,11904,16454,7402,7374,193,2,27198,33899,0,1841
1740.7,Garen,16,572,12026,16454,12735,12925,193,2,27704,34415,0,1841
1800.7,Garen,17,699,12154,16595,10192,5904,193,2,29443,38418,0,1841
1841.1,Garen,17,781,12235,16595,10192,5904,193,2,29443,38418,0,1841
0.0,Garen,1,500,500,0,14103,14195,0,0,0,0,0,1291
60.0,Garen,1,0,500,0,2670,12584,0,0,0,53,0,1291
120.0,Garen,2,303,803,527,2411,12494,11,0,335,548,0,1291
180.0,Garen,4,665,1165,1160,2329,13010,23,0,849,1488,0,1291
240.1,Garen,4,154,1404,1490,5186,12397,29,0,1384,1906,0,1291
300.2,Garen,5,105,1605,1720,2599,13094,32,0,1988,3156,0,1291
360.2,Garen,5,401,1901,2260,2739,13037,40,0,2821,4313,0,1291
420.2,Garen,6,707,2207,2893,2156,12248,49,0,3698,5010,0,1291
480.3,Garen,7,985,2485,3420,4016,13839,58,0,3941,6245,0,1291
540.3,Garen,7,176,2676,3699,3071,13164,62,0,4193,6826,0,1291
600.3,Garen,8,401,2901,4146,4026,13840,66,0,4439,8731,0,1291
660.3,Garen,8,275,3125,4425,2197,12128,72,0,4439,8844,0,1291
720.3,Garen,8,454,3304,4748,4571,14065,73,0,4658,10999,0,1291
780.3,Garen,9,925,3775,5443,2319,12048,86,0,4658,11095,0,1291
840.4,Garen,9,1198,4048,5877,2073,12561,95,0,4658,11461,0,1291
900.4,Garen,10,172,4272,6876,10483,13894,101,0,4715,13566,0,1291
960.4,Garen,11,498,4603,7553,7801,13325,111,0,5203,16112,0,1291
1020.4,Garen,11,44,4849,8093,13596,8600,113,0,6328,17035,0,1291
1080.4,Garen,12,552,5357,9050,11376,1402,129,0,6328,19343,0,1291
1140.5,Garen,12,97,5722,9727,13840,10584,133,0,6409,20304,0,1291
1200.5,Garen,13,437,6062,10544,12351,2395,146,0,6409,20464,0,1291
1260.5,Garen,13,140,6640,11170,13796,12420,157,0,7927,23254,0,1291
1291.4,Garen,13,254,6754,11402,13796,12420,157,0,7927,23254,0,1291
0.0,Garen,1,500,500,0,14103,14195,0,0,0,0,0,1582
60.0,Garen,1,0,500,0,1632,12915,0,0,0,0,0,1582
120.0,Garen,2,283,783,558,1199,12140,10,0,0,391,0,1582
180.1,Garen,4,619,1119,1222,1582,11358,21,0,108,785,0,1582
240.1,Garen,5,903,1403,1824,1888,11756,29,0,108,1306,0,1582
300.2,Garen,5,29,1829,2382,9394,13824,40,0,108,1571,0,1582
360.2,Garen,6,313,2113,2891,2368,11890,48,0,380,2541,0,1582
420.2,Garen,7,673,2473,3524,1975,12129,60,0,380,3530,0,1582
480.2,Garen,8,209,2859,4082,6786,13772,69,0,540,4210,0,1582
540.2,Garen,8,618,3268,4936,1577,11273,84,0,599,4672,0,1582
600.3,Garen,9,931,3581,5445,7005,9813,93,0,661,5340,0,1582
660.3,Garen,9,53,4153,5922,8504,13777,101,0,1404,5780,0,1582
720.3,Garen,11,628,4728,7407,4751,7513,119,0,1679,7165,0,1582
780.3,Garen,11,1174,5274,7674,1677,11819,122,0,3325,8832,0,1582
840.3,Garen,11,91,5696,8334,9729,13480,132,0,4416,9456,0,1582
900.3,Garen,12,447,6052,9047,4363,11802,143,0,4500,11270,0,1582
960.3,Garen,12,850,6455,9420,5986,6567,148,0,4707,12885,0,1582
1020.4,Garen,13,1407,7012,10138,8768,7969,159,0,4707,13394,0,1582
1080.4,Garen,13,201,7226,10578,9308,9060,161,0,5826,16462,0,1582
1140.4,Garen,13,391,7416,11073,8628,6341,165,0,6189,17073,0,1582
1200.4,Garen,14,575,7600,11537,1937,12324,169,0,6466,18487,0,1582
1260.4,Garen,14,1300,8325,12329,2938,10992,176,0,8046,19764,0,1582
1320.4,Garen,14,228,8503,12667,3166,13029,180,0,8046,20460,0,1582
1380.4,Garen,15,382,9057,13514,8684,10130,195,0,8046,20685,0,1582
1440.5,Garen,15,504,9179,13514,10206,10712,195,0,9607,24024,0,1582
1500.5,Garen,15,443,9517,14156,13156,2706,205,0,9607,24038,0,1582
1560.5,Garen,16,286,10361,14764,11986,12271,215,0,9659,25727,0,1582
1582.4,Garen,16,390,10464,14973,14058,13419,218,0,10019,27794,0,1582
0.0,Garen,1,500,500,0,603,611,0,0,0,0,1,1782
60.0,Garen,1,0,500,0,1170,10551,0,0,0,0,1,1782
120.0,Garen,2,227,727,465,1322,11029,6,0,435,695,1,1782
180.2,Garen,4,149,1049,1191,875,3717,16,0,536,849,1,1782
240.2,Garen,4,277,1177,1191,2297,9572,16,0,1106,2122,1,1782
300.2,Garen,5,555,1455,1873,827,10483,25,0,1289,2357,1,1782
360.2,Garen,5,287,1737,2351,1085,10784,32,0,1424,2920,1,1782
420.2,Garen,6,498,1948,2847,1018,11294,37,0,1659,3512,1,1782
480.3,Garen,7,50,2200,3356,2073,11517,45,0,1773,3729,1,1782
540.3,Garen,8,397,2547,4082,3517,13174,56,0,1883,4468,1,1782
600.3,Garen,8,855,3005,4715,795,10501,66,0,2265,5533,1,1782
660.3,Garen,9,1119,3269,5180,964,10854,74,0,2467,6276,1,1782
720.4,Garen,9,110,3660,5906,867,3840,88,0,2467,6492,1,1782
780.4,Garen,10,439,3989,6992,3848,9515,98,0,2467,6887,1,1782
840.4,Garen,11,726,4276,7480,3400,13145,108,0,2944,8240,1,1782
900.4,Garen,11,161,4781,8521,793,1894,126,0,2944,9030,1,1782
960.4,Garen,12,929,5549,9408,1235,8754,135,0,3124,9121,1,1782
1020.4,Garen,13,644,6064,10449,3393,13348,154,0,3124,9374,1,1782
1080.4,Garen,13,289,6509,10917,1486,9994,161,0,3124,9385,1,1782
1140.4,Garen,14,460,7080,11664,688,674,173,0,3124,9649,1,1782
1200.5,Garen,14,478,7448,12341,4710,7852,185,0,3124,9725,1,1782
1260.5,Garen,14,751,7721,12894,4016,4021,194,0,4719,12002,1,1782
1320.5,Garen,15,221,8491,13275,10990,1464,200,4,5724,12127,1,1782
1380.5,Garen,15,464,8734,13639,8550,7218,207,4,6408,14921,1,1782
1440.5,Garen,15,714,8984,13981,394,461,213,4,6408,16359,1,1782
1500.5,Garen,16,435,9505,15056,394,461,232,4,6408,16577,1,1782
1560.5,Garen,16,1198,10268,15874,4561,4933,235,4,8082,19921,1,1782
1620.5,Garen,17,1764,10833,16516,9181,5519,242,4,9275,23276,1,1782
1680.5,Garen,17,2770,11840,17348,7188,7233,255,4,9761,26004,1,1782
1740.5,Garen,17,417,12087,17704,8983,11139,255,4,10904,27544,1,1782
1782.9,Garen,17,1092,12762,18296,12796,12968,256,4,13211,28952,1,1782
0.0,Garen,1,500,500,0,603,611,0,0,0,0,0,1625
60.0,Garen,1,0,500,0,2214,13145,0,0,0,0,0,1625
120.0,Garen,2,249,749,496,2543,12839,8,0,258,666,0,1625
180.1,Garen,4,679,1179,1155,1170,10390,15,0,625,1689,0,1625
240.1,Garen,4,229,1429,1602,2434,12824,21,0,845,2171,0,1625
300.1,Garen,5,427,1627,2129,1646,12146,26,0,1538,2970,0,1625
360.1,Garen,6,149,1849,2483,2482,12240,30,0,2042,3665,0,1625
420.2,Garen,6,495,2195,3085,2037,12685,41,0,2506,4622,0,1625
480.2,Garen,7,747,2447,3527,5408,12897,49,0,3221,5781,0,1625
540.2,Garen,7,202,2652,3913,2324,12472,54,0,3278,6487,0,1625
600.3,Garen,8,150,2850,4351,2028,12539,59,0,3904,7194,0,1625
660.3,Garen,8,380,3080,4847,1136,11215,65,0,4275,7921,0,1625
720.3,Garen,9,777,3477,5542,914,10690,79,0,4310,9343,0,1625
780.3,Garen,9,200,3820,6113,1794,12294,90,0,4362,9572,0,1625
840.3,Garen,10,357,3977,6361,1458,10423,92,0,5152,11746,0,1625
900.4,Garen,11,842,4462,7530,4076,13750,102,0,5152,11824,0,1625
960.4,Garen,11,1352,4972,8103,1115,11165,113,0,5220,12549,0,1625
1020.4,Garen,12,971,5791,9057,394,461,122,0,6819,14221,0,1625
1080.4,Garen,12,674,6369,9874,7671,13287,137,0,6819,14345,0,1625
1140.4,Garen,13,1241,6936,10516,6647,6706,147,0,7085,15649,0,1625
1200.5,Garen,13,315,7560,11229,5998,6108,160,0,7085,16063,0,1625
1260.5,Garen,14,1127,8372,12535,8564,6417,176,0,7411,17065,0,1625
1320.5,Garen,14,1411,8661,12825,11458,5763,177,0,8311,19817,0,1625
1380.5,Garen,15,406,9031,13467,4670,7112,189,0,8311,19981,0,1625
1440.5,Garen,15,130,9155,13467,6153,9326,189,0,8685,22966,0,1625
1500.5,Garen,15,334,9359,13734,2570,7445,194,0,8685,22966,0,1625
1560.5,Garen,15,695,9725,14377,1267,6985,205,0,8685,23092,0,1625
1620.6,Garen,15,82,9862,14639,2408,5249,206,0,10550,26732,0,1625
1625.8,Garen,15,92,9872,14639,2408,5249,206,0,10550,26732,0,1625
0.0,Garen,1,500,500,0,603,611,0,0,0,0,0,1382
60.0,Garen,1,0,500,0,1573,11558,0,0,0,0,0,1382
120.0,Garen,2,215,715,527,1113,11081,6,0,0,380,0,1382
180.2,Garen,4,495,995,1253,2564,13149,16,0,573,1625,0,1382
240.2,Garen,4,73,1123,1253,2283,12461,16,0,613,1787,0,1382
300.2,Garen,5,370,1420,1842,1719,11581,26,0,833,2505,0,1382
360.2,Garen,6,566,1616,2475,1176,11200,30,0,1165,3237,0,1382
420.2,Garen,6,92,1942,3077,2290,12792,40,0,1453,4162,0,1382
480.3,Garen,7,316,2166,3449,1274,11406,46,0,2288,5680,0,1382
540.3,Garen,7,185,2385,3759,3347,13346,52,0,2288,5759,0,1382
600.3,Garen,8,649,2849,4286,1249,11401,58,0,2457,5914,0,1382
660.3,Garen,8,922,3122,4780,3358,8016,65,0,4313,7963,0,1382
720.4,Garen,9,341,3391,5177,1308,11672,71,0,4654,8570,0,1382
780.4,Garen,9,583,3633,5717,1230,10838,76,0,4654,9647,0,1382
840.4,Garen,10,395,3845,6717,980,10601,82,0,4748,10935,0,1382
900.4,Garen,10,227,4027,7010,820,10334,83,0,6169,12845,0,1382
